hand_id,finger_id,samples,duration_s,median_dt_s,median_step_px,p95_step_px,max_step_px,p95_velocity_px_s,large_jump_count,unstable_sample_count,no_zone_sample_count,zone_jitter_switches,top_zone,top_reason,tracking_sources
4,8,3,0.15002949995687231,0.07501474997843616,1.0,1.9,2.0,31.517902168215862,0,0,0,0,A4,not_armed,"{""legacy"": 3}"
4,12,3,0.15002949995687231,0.07501474997843616,1.0,1.0,1.0,16.316077116314915,0,0,0,0,F4,not_armed,"{""legacy"": 3}"
4,16,3,0.15002949995687231,0.07501474997843616,1.4142135623730951,2.6870057685088806,2.8284271247461903,44.57304470383926,0,0,0,0,E4,not_armed,"{""legacy"": 3}"
4,20,3,0.15002949995687231,0.07501474997843616,3.3541019662496847,6.3727937358744,6.708203932499369,105.71425763447803,0,0,0,0,D4,not_armed,"{""legacy"": 3}"
5,4,15,1.0218606000416912,0.07261464998009615,1.2071067811865475,8.965033016840563,14.317821063276353,125.84335308983493,0,0,0,0,B4,armed,"{""legacy"": 15}"
5,8,15,1.0218606000416912,0.07261464998009615,1.0,2.026035996601444,3.1622776601683795,28.446228602249157,0,0,0,0,A4,not_armed,"{""legacy"": 15}"
5,12,15,1.0218606000416912,0.07261464998009615,1.4142135623730951,19.067643303610986,46.17358552246078,256.7587214160614,1,1,0,0,F4,not_armed,"{""legacy"": 15}"
5,16,15,1.0218606000416912,0.07261464998009615,5.32842712474619,15.672907471106313,18.384776310850235,191.675134938685,0,0,0,0,E4,not_armed,"{""legacy"": 15}"
5,20,15,1.0218606000416912,0.07261464998009615,2.0,6.403795644693842,7.0,87.9730689370374,0,0,0,0,D4,not_armed,"{""legacy"": 15}"
6,4,4,0.21569019998423755,0.07257499999832362,1.0,2.1124611797498107,2.23606797749979,24.687867193322525,0,0,0,0,B4,armed,"{""legacy"": 4}"
6,8,4,0.21569019998423755,0.07257499999832362,1.0,2.8,3.0,39.01660704576803,0,0,0,0,A4,not_armed,"{""legacy"": 4}"
6,12,4,0.21569019998423755,0.07257499999832362,8.602325267042627,10.55352917954637,10.770329614269007,143.34010056002006,0,0,0,0,F4,lifting,"{""legacy"": 4}"
6,16,4,0.21569019998423755,0.07257499999832362,7.211102550927978,19.706631053848888,21.095023109728988,269.7949585918551,0,0,0,0,E4,lifting,"{""legacy"": 4}"
6,20,4,0.21569019998423755,0.07257499999832362,2.8284271247461903,17.664729836719786,19.313207915827967,243.12983309976113,0,0,0,0,D4,not_armed,"{""legacy"": 4}"
7,4,3,0.20303859998239204,0.10151929999119602,7.877553148122754,8.477358685598054,8.54400374531753,105.34294481165614,0,0,0,0,B4,armed,"{""legacy"": 3}"
7,8,3,0.20303859998239204,0.10151929999119602,2.118033988749895,2.2242645786248003,2.23606797749979,32.426732691217836,0,0,0,0,A4,not_armed,"{""legacy"": 3}"
7,12,3,0.20303859998239204,0.10151929999119602,4.5,8.549999999999999,9.0,62.86344075058967,0,0,0,0,F4,not_armed,"{""legacy"": 3}"
7,16,3,0.20303859998239204,0.10151929999119602,8.215323504110433,9.119122361974641,9.219544457292887,105.59128875038054,0,0,0,0,E4,not_armed,"{""legacy"": 3}"
7,20,3,0.20303859998239204,0.10151929999119602,8.61635307291834,11.123214133184076,11.40175425099138,163.739103437638,0,0,0,0,D4,not_armed,"{""legacy"": 3}"
8,4,20,1.3761371999862604,0.0720127999666147,3.0,22.416347992176348,24.331050121192877,312.09111109257714,0,0,0,0,B4,armed,"{""legacy"": 20}"
8,8,20,1.3761371999862604,0.0720127999666147,1.4142135623730951,26.01732836141068,51.419840528729765,351.53427018164047,1,0,0,0,A4,not_armed,"{""legacy"": 20}"
8,12,20,1.3761371999862604,0.0720127999666147,1.4142135623730951,3.209901951359274,5.0990195135927845,44.41862146089766,0,0,0,0,F4,not_armed,"{""legacy"": 20}"
8,16,20,1.3761371999862604,0.0720127999666147,2.23606797749979,6.46991859487611,7.0710678118654755,83.96020452311011,0,0,0,0,E4,not_armed,"{""legacy"": 20}"
8,20,20,1.3761371999862604,0.0720127999666147,2.0,3.657306710479355,4.123105625617661,47.4694606688614,0,0,0,0,D4,not_armed,"{""legacy"": 20}"
10,4,19,1.3262219000025652,0.07368949998635799,1.0,25.046745060751242,64.35060217278468,329.2635448494205,1,1,0,0,B4,armed,"{""legacy"": 19}"
10,8,19,1.3262219000025652,0.07368949998635799,1.0,12.707980480411562,64.28841264178172,167.90671727029542,1,1,0,0,A4,not_armed,"{""legacy"": 19}"
10,12,19,1.3262219000025652,0.07368949998635799,1.0,10.476337484278416,53.81449618829484,138.44255721003333,1,0,0,0,F4,not_armed,"{""legacy"": 19}"
10,16,19,1.3262219000025652,0.07368949998635799,1.4142135623730951,8.134752125681047,21.18962010041709,106.9469020501983,0,0,0,0,E4,not_armed,"{""legacy"": 19}"
10,20,19,1.3262219000025652,0.07368949998635799,1.4142135623730951,8.524865832221671,16.76305461424021,111.92979838007932,0,0,0,0,D4,not_armed,"{""legacy"": 19}"
