hand_id,finger_id,samples,duration_s,median_dt_s,median_step_px,p95_step_px,max_step_px,p95_velocity_px_s,large_jump_count,unstable_sample_count,no_zone_sample_count,zone_jitter_switches,top_zone,top_reason,tracking_sources
1,4,56,4.370189700042829,0.07797890005167574,1.4142135623730951,24.716615969284874,65.96969000988257,276.6817096640158,3,4,0,2,B4,not_armed,"{""legacy"": 56}"
1,8,56,4.370189700042829,0.07797890005167574,2.0,43.46629418950963,68.42514157822401,467.9563890571008,5,6,0,0,A4,not_armed,"{""legacy"": 56}"
1,12,56,4.370189700042829,0.07797890005167574,1.0,40.333563899108356,69.35416353759881,381.602532451355,4,6,0,1,G4,not_armed,"{""legacy"": 56}"
1,16,56,4.370189700042829,0.07797890005167574,1.4142135623730951,19.515993357346346,68.9492567037528,201.3364643281908,2,9,0,5,E4,not_armed,"{""legacy"": 56}"
1,20,56,4.370189700042829,0.07797890005167574,1.0,16.907889277132124,68.42514157822401,198.09879575918598,2,7,0,0,E4,not_armed,"{""legacy"": 56}"
2,4,337,25.01515020005172,0.0735827500175219,1.0,2.8284271247461903,20.518284528683193,36.569721809409295,0,2,0,0,B4,not_armed,"{""legacy"": 337}"
2,8,337,25.01515020005172,0.0735827500175219,4.0,40.67377306503011,58.0,544.4410025639237,49,2,0,0,A4,pressed,"{""legacy"": 337}"
2,12,337,25.01515020005172,0.0735827500175219,1.0,3.0,18.24828759089466,40.876334398678665,0,2,0,22,G4,not_armed,"{""legacy"": 337}"
2,16,337,25.01515020005172,0.0735827500175219,1.0,3.1622776601683795,19.026297590440446,41.31711316133148,0,2,0,43,E4,not_armed,"{""legacy"": 337}"
2,20,337,25.01515020005172,0.0735827500175219,1.0,2.8284271247461903,18.027756377319946,38.60476227771825,0,2,0,0,E4,not_armed,"{""legacy"": 337}"
