hand_id,finger_id,samples,duration_s,median_dt_s,median_step_px,p95_step_px,max_step_px,p95_velocity_px_s,large_jump_count,unstable_sample_count,no_zone_sample_count,zone_jitter_switches,top_zone,top_reason,tracking_sources
0,4,159,11.900205599959008,0.07442444999469444,1.0,9.219544457292887,68.6804193347711,114.46375061917726,2,8,0,2,B4,armed,"{""legacy"": 159}"
0,8,159,11.900205599959008,0.07442444999469444,1.4142135623730951,22.243893572634978,58.215118311311535,300.62658047591844,5,5,0,6,A4,pressed,"{""legacy"": 159}"
0,12,159,11.900205599959008,0.07442444999469444,1.0,11.440776681796264,69.0,144.89809060722666,3,4,0,1,G4,pressed,"{""legacy"": 159}"
0,16,159,11.900205599959008,0.07442444999469444,1.0,9.634433404388473,69.02897942168927,123.77636632094645,2,5,0,4,F4,lifting,"{""legacy"": 159}"
0,20,159,11.900205599959008,0.07442444999469444,1.0,9.548589816325952,68.62215385719105,128.733638965472,2,6,0,6,E4,jitter_guard,"{""legacy"": 159}"
1,4,15,1.0501560000120662,0.07275504997232929,1.0,3.340833163195854,5.830951894845301,46.839728518030824,0,2,0,0,B4,armed,"{""legacy"": 15}"
1,8,15,1.0501560000120662,0.07275504997232929,1.0,2.3499999999999996,3.0,32.722783882783915,0,2,0,0,A4,not_armed,"{""legacy"": 15}"
1,12,15,1.0501560000120662,0.07275504997232929,1.0,1.6192388155425115,2.0,22.427636899899355,0,2,0,0,G4,not_armed,"{""legacy"": 15}"
1,16,15,1.0501560000120662,0.07275504997232929,1.0,4.747100230628634,9.848857801796104,65.71345175568526,0,2,0,0,F4,not_armed,"{""legacy"": 15}"
1,20,15,1.0501560000120662,0.07275504997232929,1.2071067811865475,4.680284745427372,9.219544457292887,64.8113435460721,0,2,0,0,E4,not_armed,"{""legacy"": 15}"
2,4,31,2.244421700015664,0.07468444999540225,1.0,30.637435120913032,41.48493702538308,427.8746550260932,2,3,0,0,B4,pressed,"{""legacy"": 31}"
2,8,31,2.244421700015664,0.07468444999540225,1.0,2.23606797749979,6.4031242374328485,31.150947085329154,0,2,0,0,A4,not_armed,"{""legacy"": 31}"
2,12,31,2.244421700015664,0.07468444999540225,1.0,2.561865508485308,4.47213595499958,36.149281642356485,0,2,0,0,G4,not_armed,"{""legacy"": 31}"
2,16,31,2.244421700015664,0.07468444999540225,1.0,5.088675208225133,9.055385138137417,59.08904688540238,0,2,0,0,F4,not_armed,"{""legacy"": 31}"
2,20,31,2.244421700015664,0.07468444999540225,1.0,3.882699722325536,12.165525060596439,47.1262841360399,0,2,0,0,E4,not_armed,"{""legacy"": 31}"
3,4,4,0.234994700003881,0.0729991999687627,1.0,19.360841103129424,21.400934559032695,265.2274518709062,0,2,0,0,B4,unstable_tracking,"{""legacy"": 4}"
3,8,4,0.234994700003881,0.0729991999687627,0.0,2.545584412271571,2.8284271247461903,34.871401513453016,0,2,0,0,A4,unstable_tracking,"{""legacy"": 4}"
3,12,4,0.234994700003881,0.0729991999687627,1.0,2.946049894151541,3.1622776601683795,40.10602915845612,0,2,0,0,G4,unstable_tracking,"{""legacy"": 4}"
3,16,4,0.234994700003881,0.0729991999687627,1.4142135623730951,13.760892711616709,15.132745950421556,188.51811410670248,0,2,0,0,F4,unstable_tracking,"{""legacy"": 4}"
3,20,4,0.234994700003881,0.0729991999687627,0.0,4.5,5.0,61.644511199103654,0,3,0,0,E4,unstable_tracking,"{""legacy"": 4}"
4,4,9,0.6239425000385381,0.07629654998891056,1.0,8.075212210129468,11.661903789690601,110.18076879118995,0,3,0,0,B4,armed,"{""legacy"": 9}"
4,8,9,0.6239425000385381,0.07629654998891056,0.5,8.899415184677832,13.152946437965905,122.0764359062438,0,2,0,0,A4,not_armed,"{""legacy"": 9}"
4,12,9,0.6239425000385381,0.07629654998891056,0.5,4.855307302955171,6.708203932499369,66.2153387903326,0,2,0,0,G4,not_armed,"{""legacy"": 9}"
