hand_id,finger_id,samples,duration_s,median_dt_s,median_step_px,p95_step_px,max_step_px,p95_velocity_px_s,large_jump_count,unstable_sample_count,no_zone_sample_count,zone_jitter_switches,top_zone,top_reason,tracking_sources
0,4,109,8.219498199992813,0.07518424998852424,1.2071067811865475,7.454061898511908,70.11419257183242,97.91072263490062,2,4,0,1,B4,armed,"{""legacy"": 109}"
0,8,109,8.219498199992813,0.07518424998852424,1.0,22.31462985103712,69.63476143421474,304.76248599665223,3,4,0,3,A4,pressed,"{""legacy"": 109}"
0,12,109,8.219498199992813,0.07518424998852424,1.0,10.08809262701166,69.58448102845921,135.16180975839353,2,7,0,5,F4,not_armed,"{""legacy"": 109}"
0,16,109,8.219498199992813,0.07518424998852424,1.0,9.335826235676432,70.178344238091,123.5841958831644,2,4,0,2,E4,not_armed,"{""legacy"": 109}"
0,20,109,8.219498199992813,0.07518424998852424,1.4142135623730951,8.581912734438843,69.87131027825369,116.00573213850512,2,4,0,4,E4,not_armed,"{""legacy"": 109}"
2,4,106,8.008545499993488,0.07490269996924326,1.4142135623730951,8.06225774829855,17.72004514666935,110.71898186219022,0,3,0,2,A4,armed,"{""legacy"": 106}"
2,8,106,8.008545499993488,0.07490269996924326,2.0,25.935751701796644,44.94441010848846,357.76916558641545,6,2,0,2,G4,not_armed,"{""legacy"": 106}"
2,12,106,8.008545499993488,0.07490269996924326,2.0,16.978058632932957,28.653097563788805,218.83959323470827,1,2,0,3,E4,not_armed,"{""legacy"": 106}"
2,16,106,8.008545499993488,0.07490269996924326,2.0,12.955462162492008,32.01562118716424,174.8445326752234,1,3,0,12,D4,not_armed,"{""legacy"": 106}"
2,20,106,8.008545499993488,0.07490269996924326,2.23606797749979,16.21044369139216,63.50590523722971,214.70823880443362,2,8,0,1,D4,not_armed,"{""legacy"": 106}"
4,4,27,1.9287394999992102,0.0745187499851454,2.53224755112299,12.299509756796393,36.40054944640259,165.1231771881721,1,4,0,0,A4,armed,"{""legacy"": 27}"
4,8,27,1.9287394999992102,0.0745187499851454,2.0,20.85930430736559,37.48332962798263,286.5403065098541,1,2,0,0,G4,not_armed,"{""legacy"": 27}"
4,12,27,1.9287394999992102,0.0745187499851454,3.702459173643832,26.9370568688889,32.01562118716424,374.89792921328427,2,2,0,2,E4,lifting,"{""legacy"": 27}"
4,16,27,1.9287394999992102,0.0745187499851454,7.175588850572996,21.699689948453184,53.75872022286245,304.68433212287346,1,4,0,6,D4,not_armed,"{""legacy"": 27}"
4,20,27,1.9287394999992102,0.0745187499851454,7.671183818789533,32.02732568970477,57.97413216254298,443.98621061572305,2,6,0,2,D4,not_armed,"{""legacy"": 27}"
