hand_id,finger_id,samples,duration_s,median_dt_s,median_step_px,p95_step_px,max_step_px,p95_velocity_px_s,large_jump_count,unstable_sample_count,no_zone_sample_count,zone_jitter_switches,top_zone,top_reason,tracking_sources
2,4,488,36.44173179997597,0.07366840000031516,1.0,4.841640786499868,43.174066289845804,60.22666595723509,2,0,0,4,B4,pressed,"{""legacy"": 488}"
2,8,488,36.44173179997597,0.07366840000031516,1.0,8.06225774829855,44.64302857109943,109.50847976688226,6,0,0,6,A4,pressed,"{""legacy"": 488}"
2,12,488,36.44173179997597,0.07366840000031516,1.0,10.396903598533484,36.87817782917155,137.44697007858412,1,0,0,0,G4,pressed,"{""legacy"": 488}"
2,16,488,36.44173179997597,0.07366840000031516,1.0,9.034378700217802,23.323807579381203,121.098162346214,0,0,0,2,F4,pressed,"{""legacy"": 488}"
2,20,488,36.44173179997597,0.07366840000031516,1.0,8.043580423808983,39.293765408777,105.8028658600835,6,0,0,3,E4,short_drop,"{""legacy"": 488}"
3,4,120,8.841189400001895,0.0732226999825798,1.0,9.09387536989029,54.42425929675111,125.34647057052365,1,8,0,0,B4,pressed,"{""legacy"": 120}"
3,8,120,8.841189400001895,0.0732226999825798,6.082762530298219,32.77038767816626,45.27692569068709,436.23966978169017,12,27,0,6,A4,pressed,"{""legacy"": 120}"
3,12,120,8.841189400001895,0.0732226999825798,1.0,4.265590213907313,13.416407864998739,57.737905463864905,0,2,0,2,G4,not_armed,"{""legacy"": 120}"
3,16,120,8.841189400001895,0.0732226999825798,1.4142135623730951,5.127634042946955,16.401219466856727,65.52426112745341,0,2,0,2,F4,lifting,"{""legacy"": 120}"
3,20,120,8.841189400001895,0.0732226999825798,1.0,5.0,16.1245154965971,71.72099671830287,0,2,0,0,E4,pressed,"{""legacy"": 120}"
4,4,19,1.3472408999805339,0.07246445000055246,1.4142135623730951,31.505598026347414,65.7875368135941,412.976256590946,2,4,0,0,B4,armed,"{""legacy"": 19}"
4,8,19,1.3472408999805339,0.07246445000055246,1.0,21.4248644177811,28.231188426986208,270.54177414172335,1,2,0,0,A4,not_armed,"{""legacy"": 19}"
4,12,19,1.3472408999805339,0.07246445000055246,1.0,4.660877976837994,13.152946437965905,59.66412595442197,0,2,0,0,G4,lifting,"{""legacy"": 19}"
4,16,19,1.3472408999805339,0.07246445000055246,1.0,10.487132196639884,16.15549442140351,139.86790451281246,0,2,0,0,F4,lifting,"{""legacy"": 19}"
4,20,19,1.3472408999805339,0.07246445000055246,1.0,7.231269553814183,12.36931687685298,86.11232830724757,0,2,0,0,E4,not_armed,"{""legacy"": 19}"
5,4,30,2.159912000002805,0.07366779999574646,1.0,32.619002825578164,55.10898293381942,398.2086355028884,3,2,0,0,B4,armed,"{""legacy"": 30}"
5,8,30,2.159912000002805,0.07366779999574646,1.0,17.722161986704688,27.294688127912362,255.20877542859728,1,2,0,0,A4,not_armed,"{""legacy"": 30}"
5,12,30,2.159912000002805,0.07366779999574646,1.4142135623730951,7.7271088326287405,14.7648230602334,111.43289270441375,0,2,0,0,G4,not_armed,"{""legacy"": 30}"
5,16,30,2.159912000002805,0.07366779999574646,1.0,3.1622776601683795,3.1622776601683795,40.387993246861605,0,2,0,0,F4,not_armed,"{""legacy"": 30}"
5,20,30,2.159912000002805,0.07366779999574646,1.0,1.9073262114491103,3.0,27.352934293535036,0,2,0,0,E4,not_armed,"{""legacy"": 30}"
6,4,3,0.14733099995646626,0.07366549997823313,8.776472678623424,15.775298089384506,16.55294535724685,285.2610654258192,0,2,0,0,B4,unstable_tracking,"{""legacy"": 3}"
6,8,3,0.14733099995646626,0.07366549997823313,5.707106781186548,9.570710678118655,10.0,172.7723015395361,0,2,0,0,A4,unstable_tracking,"{""legacy"": 3}"
6,12,3,0.14733099995646626,0.07366549997823313,2.2882456112707374,3.074874455278615,3.1622776601683795,55.16037235333142,0,2,0,0,G4,unstable_tracking,"{""legacy"": 3}"
6,16,3,0.14733099995646626,0.07366549997823313,1.5,1.95,2.0,21.53505973933558,0,2,0,0,F4,unstable_tracking,"{""legacy"": 3}"
6,20,3,0.14733099995646626,0.07366549997823313,2.5,3.8499999999999996,4.0,69.34470511465032,0,2,0,0,E4,unstable_tracking,"{""legacy"": 3}"
7,4,120,8.729585900029633,0.07276020001154393,1.0,7.329563014098682,40.36087214122113,99.59563827080463,3,2,0,0,B4,armed,"{""legacy"": 120}"
7,8,120,8.729585900029633,0.07276020001154393,1.0,16.46770539313035,69.77105417004964,231.5695009746257,4,3,0,0,A4,lifting,"{""legacy"": 120}"
7,12,120,8.729585900029633,0.07276020001154393,1.0,13.94132345786188,55.21775076911409,191.7041389900025,2,2,0,0,G4,pressed,"{""legacy"": 120}"
7,16,120,8.729585900029633,0.07276020001154393,1.0,10.859487031811161,39.66106403010388,141.49986138021276,1,2,0,0,F4,not_armed,"{""legacy"": 120}"
7,20,120,8.729585900029633,0.07276020001154393,1.0,11.125078759169721,39.44616584663204,155.244078755351,1,2,0,1,E4,pressed,"{""legacy"": 120}"
